"","season","team","coach","offense","defense","player_dev_percentile","offense_dev_percentile","defense_dev_percentile","win_percentile","playoff_percentile","close_win_percentile","aggressiveness_percentile","two_minute_percentile","division_win_percentile","score"
"133",2023,"GB","Matt LaFleur","Adam Stenavich","Joe Barry",0.764705882352941,0.911764705882353,0.205882352941176,0.470588235294118,0.794117647058823,0.617647058823529,0.152489873719323,0.0305308726361358,0.64945652173913,4.59718315044753
"134",2022,"GB","Matt LaFleur","Adam Stenavich","Joe Barry",0.558823529411765,0.470588235294118,0.5,0.470588235294118,0,0.470588235294118,0,0.205383397421398,0.407608695652174,3.08358032836769
"135",2021,"GB","Matt LaFleur","Nathaniel Hackett","Joe Barry",0.757575757575758,0.878787878787879,0.636363636363636,0.96969696969697,0.787878787878788,0.787878787878788,0.154879594423321,0.709390298175345,0.64945652173913,6.33190823251961
"136",2020,"GB","Matt LaFleur","Nathaniel Hackett","Mike Pettine",0.970588235294118,1,0.5,0.941176470588235,0.911764705882353,0.794117647058823,0.317114093959732,0.76025459688826,0.875,7.07001574967152
"137",2019,"GB","Matt LaFleur","Nathaniel Hackett","Mike Pettine",0.636363636363636,0.696969696969697,0.575757575757576,0.909090909090909,0.909090909090909,1,0.967494714587738,0.815021876519203,1,7.50978931837967
"138",2018,"GB","Joe Philbin","","Mike Pettine",0.545454545454545,0.727272727272727,0.272727272727273,0.212121212121212,0,0.121212121212121,0.718633208756006,0.746934771947033,0.0516304347826087,3.39598629427353
"139",2018,"GB","Mike McCarthy","Joe Philbin","Mike Pettine",0.545454545454545,0.727272727272727,0.272727272727273,0.212121212121212,0,0.121212121212121,0.718633208756006,0.746934771947033,0.0516304347826087,3.39598629427353
"140",2017,"GB","Mike McCarthy","Edgar Bennett","Dom Capers",0.25,0.53125,0.15625,0.375,0,0.875,0.560359910022494,0.757500619885941,0.222826086956522,3.72818661686496
"141",2016,"GB","Mike McCarthy","Edgar Bennett","Dom Capers",NA,NA,NA,0.735294117647059,0.911764705882353,0.764705882352941,0.339627521986549,0.935237626200443,0.875,NA
"142",2015,"GB","Mike McCarthy","Edgar Bennett","Dom Capers",NA,NA,NA,0.705882352941177,0.794117647058823,0.323529411764706,0.330055471507816,0.689390183440754,0.407608695652174,NA
"143",2025,"HOU","DeMeco Ryans","Nick Caley","Matt Burke",0.909090909090909,0.575757575757576,1,0.787878787878788,0.787878787878788,0.666666666666667,0.742091836734694,0.455527464950586,0.875,6.79989202895801
"144",2024,"HOU","DeMeco Ryans","Bobby Slowik","Matt Burke",0.470588235294118,0.176470588235294,0.882352941176471,0.588235294117647,0.794117647058823,0.705882352941177,0.394525364138624,0.156088809150034,0.875,5.04326123211219
"145",2023,"HOU","DeMeco Ryans","Bobby Slowik","Matt Burke",0.441176470588235,0.529411764705882,0.382352941176471,0.676470588235294,0.794117647058823,0.911764705882353,0.368596616630927,0.89086352244247,0.64945652173913,5.64421077845958
"146",2022,"HOU","Lovie Smith","Pep Hamilton","",0,0,0.323529411764706,0,0,0.176470588235294,0.714285714285714,0.292241574304456,0.407608695652174,1.91413598424234
"147",2021,"HOU","David Culley","Tim Kelly","Lovie Smith",0,0,0.272727272727273,0.0909090909090909,0,0,0.716349809885932,0.240320427236315,0.407608695652174,1.72791529641078
"148",2020,"HOU","Romeo Crennel","Tim Kelly","Anthony Weaver",0.235294117647059,0.529411764705882,0.0588235294117647,0.0588235294117647,0,0.0294117647058824,0.595078299776286,0.408533710513909,0.222826086956522,2.13820280312907
"149",2020,"HOU","Bill O'Brien","Tim Kelly","Anthony Weaver",0.235294117647059,0.529411764705882,0.0588235294117647,0.0588235294117647,0,0.0294117647058824,0.595078299776286,0.408533710513909,0.222826086956522,2.13820280312907
"150",2019,"HOU","Bill O'Brien","Tim Kelly","Romeo Crennel",0.545454545454545,0.818181818181818,0.181818181818182,0.727272727272727,0.787878787878788,0.878787878787879,0.935517970401691,0.472532814778804,0.64945652173913,5.99690124631356
"151",2018,"HOU","Bill O'Brien","","Romeo Crennel",0.666666666666667,0.545454545454545,0.848484848484849,0.818181818181818,0.666666666666667,0.575757575757576,0.245061398825414,0.0576262873957822,0.64945652173913,5.07335632917245
"152",2017,"HOU","Bill O'Brien","","Mike Vrabel",0.21875,0.46875,0.09375,0.09375,0,0.03125,0.192201949512622,0.155715348375899,0.0516304347826087,1.30579773267113
"153",2016,"HOU","Bill O'Brien","George Godsey","Romeo Crennel",NA,NA,NA,0.588235294117647,0.794117647058823,0.764705882352941,0.210553543714434,0.528195025855701,0.875,NA
"154",2015,"HOU","Bill O'Brien","George Godsey","Romeo Crennel",NA,NA,NA,0.647058823529412,0.676470588235294,0.382352941176471,0.746848209783157,0.410758552305404,0.875,NA
"155",2025,"IND","Shane Steichen","Jim Bob Cooter","Lou Anarumo",0.818181818181818,0.939393939393939,0.393939393939394,0.424242424242424,0,0.272727272727273,0.65484693877551,0.367731555964146,0.222826086956522,4.09388943018103
"156",2024,"IND","Shane Steichen","Jim Bob Cooter","Gus Bradley",0.411764705882353,0.294117647058824,0.529411764705882,0.441176470588235,0,0.764705882352941,0.719989954796585,0.538685803991926,0.407608695652174,4.10746092502892
"157",2023,"IND","Shane Steichen","Jim Bob Cooter","Gus Bradley",0.588235294117647,0.676470588235294,0.352941176470588,0.470588235294118,0,0.882352941176471,0.43269001667858,0.06265664160401,0.407608695652174,3.87354358922888
"158",2022,"IND","Jeff Saturday","Marcus Brady","Gus Bradley",0.0588235294117647,0.0294117647058824,0.705882352941177,0.0588235294117647,0,0.294117647058824,0.217261904761905,0.141823116941868,0.0516304347826087,1.55777428001579
"159",2022,"IND","Frank Reich","Marcus Brady","Gus Bradley",0.0588235294117647,0.0294117647058824,0.705882352941177,0.0588235294117647,0,0.294117647058824,0.217261904761905,0.141823116941868,0.0516304347826087,1.55777428001579
"160",2021,"IND","Frank Reich","Marcus Brady","Matt Eberflus",0.575757575757576,0.666666666666667,0.484848484848485,0.454545454545455,0,0.151515151515152,0.501647655259823,0.464396973742768,0.407608695652174,3.7069866579881
"161",2020,"IND","Frank Reich","Nick Sirianni","Matt Eberflus",0.764705882352941,0.764705882352941,0.735294117647059,0.705882352941177,0.617647058823529,0.823529411764706,0.378914988814318,0.480669495520981,0.64945652173913,5.92080571195678
"162",2019,"IND","Frank Reich","Nick Sirianni","Matt Eberflus",0.303030303030303,0.393939393939394,0.363636363636364,0.363636363636364,0,0.454545454545455,0.0562896405919662,0.320612542537676,0.407608695652174,2.6632987575697
"163",2018,"IND","Frank Reich","Nick Sirianni","Matt Eberflus",0.696969696969697,0.666666666666667,0.666666666666667,0.696969696969697,0.787878787878788,0.424242424242424,0.185531233315537,0.361696910250123,0.64945652173913,5.13607860469873
"164",2017,"IND","Chuck Pagano","Rob Chudzinski","Ted Monachino",0,0.1875,0.03125,0.09375,0,0.25,0.497875531117221,0.092734936771634,0.222826086956522,1.37593655484538
"165",2016,"IND","Chuck Pagano","Rob Chudzinski","Ted Monachino",NA,NA,NA,0.470588235294118,0,0.588235294117647,0.530781169167098,0.374292046294016,0.407608695652174,NA
"166",2015,"IND","Chuck Pagano","Rob Chudzinski, Pep Hamilton","Greg Manusky",NA,NA,NA,0.558823529411765,0,0.823529411764706,0.905698436712052,0.665096678235003,0.64945652173913,NA
"167",2025,"JAX","Liam Coen","Grant Udinski","Anthony Campanile",0.848484848484849,0.666666666666667,0.848484848484849,0.909090909090909,0.606060606060606,0.757575757575758,0.55484693877551,0.304068030337853,0.875,6.370278605477
"168",2024,"JAX","Doug Pederson","Press Taylor","Ryan Nielsen",0.147058823529412,0.5,0.0294117647058824,0.0882352941176471,0,0.0588235294117647,0.752636865896534,0.225386858039919,0.407608695652174,2.20916183135333
"169",2023,"JAX","Doug Pederson","Press Taylor","Mike Caldwell",0.676470588235294,0.5,0.794117647058823,0.470588235294118,0,0.352941176470588,0.245413390517036,0.483937115516063,0.64945652173913,4.17292467483105
"170",2022,"JAX","Doug Pederson","Press Taylor","Mike Caldwell",0.794117647058823,0.882352941176471,0.352941176470588,0.588235294117647,0.794117647058823,0.294117647058824,0.343253968253968,0.797330920606198,0.64945652173913,5.49592376354047
"171",2021,"JAX","Darrell Bevell","","Joe Cullen",0.121212121212121,0.121212121212121,0.212121212121212,0,0,0.181818181818182,0.307984790874525,0.142412105028927,0.0516304347826087,1.1383909670497
"172",2021,"JAX","Urban Meyer","Darrell Bevell","Joe Cullen",0.121212121212121,0.121212121212121,0.212121212121212,0,0,0.181818181818182,0.307984790874525,0.142412105028927,0.0516304347826087,1.1383909670497
"173",2020,"JAX","Doug Marrone","Jay Gruden","Todd Wash",0,0.0294117647058824,0.117647058823529,0,0,0,0.258389261744966,0.104196133899104,0.0516304347826087,0.56127465395609
"174",2019,"JAX","Doug Marrone","John DeFilippo","Todd Wash",0.242424242424242,0.333333333333333,0.393939393939394,0.303030303030303,0,0.333333333333333,0.717494714587738,0.849052017501215,0.222826086956522,3.39543342510608
"175",2018,"JAX","Doug Marrone","Nathaniel Hackett","Todd Wash",0.0606060606060606,0.0606060606060606,0.606060606060606,0.121212121212121,0,0,0.654297917778964,0.0316331535066209,0.0516304347826087,1.58604635455304
"176",2017,"JAX","Doug Marrone","Nathaniel Hackett","Todd Wash",0.90625,0.59375,1,0.71875,0.90625,0.375,0.311172206948263,0.125216960079345,0.64945652173913,5.58584568876674
"177",2016,"JAX","Doug Marrone","Nathaniel Hackett, Greg Olson","Todd Wash",NA,NA,NA,0.0588235294117647,0,0.147058823529412,0.144852560786342,0.0822457522777641,0.222826086956522,NA
"178",2016,"JAX","Gus Bradley","Nathaniel Hackett, Greg Olson","Todd Wash",NA,NA,NA,0.0588235294117647,0,0.147058823529412,0.144852560786342,0.0822457522777641,0.222826086956522,NA
"179",2015,"JAX","Gus Bradley","Greg Olson","Bob Babich",NA,NA,NA,0.147058823529412,0,0.264705882352941,0.613212304589007,0.723599405057015,0.222826086956522,NA
"180",2025,"KC","Andy Reid","Matt Nagy","Steve Spagnuolo",0.787878787878788,0.757575757575758,0.484848484848485,0.272727272727273,0,0,0.968877551020408,0.127556883475063,0.0516304347826087,3.45109517230838
"181",2024,"KC","Andy Reid","Matt Nagy","Steve Spagnuolo",0.705882352941177,0.794117647058823,0.5,0.970588235294118,0.970588235294118,1,0.933952787543948,0.940793899977573,0.875,7.69092315810976
"182",2023,"KC","Andy Reid","Matt Nagy","Steve Spagnuolo",0.882352941176471,0.647058823529412,0.911764705882353,0.764705882352941,1,0.617647058823529,0.550631403383369,0.790157211209843,0.64945652173913,6.81377454809705
"183",2022,"KC","Andy Reid","Eric Bieniemy","Steve Spagnuolo",1,1,0.441176470588235,0.970588235294118,1,0.882352941176471,0.375,0.510065596019,1,7.17918324307782
"184",2021,"KC","Andy Reid","Eric Bieniemy","Steve Spagnuolo",0.848484848484849,1,0.424242424242424,0.848484848484849,0.909090909090909,0.727272727272727,0.942712294043093,0.391855807743658,0.875,6.96714385936251
"185",2020,"KC","Andy Reid","Eric Bieniemy","Steve Spagnuolo",0.911764705882353,0.911764705882353,0.647058823529412,1,0.970588235294118,1,0.84675615212528,0.905233380480905,0.64945652173913,7.84262252493355
"186",2019,"KC","Andy Reid","Eric Bieniemy","Steve Spagnuolo",0.939393939393939,0.96969696969697,0.606060606060606,0.848484848484849,1,0.696969696969697,0.688953488372093,0.906417112299465,1,7.65597666127762
"187",2018,"KC","Andy Reid","Eric Bieniemy","Bob Sutton",0.96969696969697,1,0.121212121212121,0.878787878787879,0.909090909090909,0.636363636363636,0.939935931660438,0.619176066699362,0.875,6.94926351351131
"188",2017,"KC","Andy Reid","Matt Nagy","Bob Sutton",0.59375,0.8125,0.21875,0.71875,0.65625,0.3125,0.410147463134216,0.817753533349864,0.875,5.41540099648408
"189",2016,"KC","Andy Reid","Brad Childress","Bob Sutton",NA,NA,NA,0.911764705882353,0.794117647058823,0.823529411764706,0.677703052250388,0.798571780349668,1,NA
"190",2015,"KC","Andy Reid","Doug Pederson","Bob Sutton",NA,NA,NA,0.823529411764706,0.794117647058823,0.705882352941177,0.783913262733232,0.200545364402578,0.875,NA
"191",2025,"LAC","Jim Harbaugh","Greg Roman","Jesse Minter",0.575757575757576,0.212121212121212,0.757575757575758,0.696969696969697,0.606060606060606,0.939393939393939,0.522448979591837,0.81015858423351,0.875,5.99548635170413
"192",2024,"LAC","Jim Harbaugh","Greg Roman","Jesse Minter",0.735294117647059,0.647058823529412,0.823529411764706,0.764705882352941,0.617647058823529,0.5,0.431441486690105,0.623682440008971,0.64945652173913,5.79281574255585
"193",2023,"LAC","Giff Smith","Kellen Moore","Derrick Ansley",0.323529411764706,0.441176470588235,0.294117647058824,0.147058823529412,0,0.117647058823529,0.807243269001668,0,0.0516304347826087,2.18240311554898
"194",2023,"LAC","Brandon Staley","Kellen Moore","Derrick Ansley",0.323529411764706,0.441176470588235,0.294117647058824,0.147058823529412,0,0.117647058823529,0.807243269001668,0,0.0516304347826087,2.18240311554898
"195",2022,"LAC","Brandon Staley","Joe Lombardi","Renaldo Hill",0.647058823529412,0.558823529411765,0.558823529411765,0.764705882352941,0.617647058823529,0.676470588235294,0.0562996031746032,0.925808640579055,0.222826086956522,5.02846374247489
"196",2021,"LAC","Brandon Staley","Joe Lombardi","Renaldo Hill",0.696969696969697,0.909090909090909,0.333333333333333,0.454545454545455,0,0.484848484848485,0.623320659062104,0.67601246105919,0.407608695652174,4.58572969456135
"197",2020,"LAC","Anthony Lynn","Shane Steichen","Gus Bradley",0.411764705882353,0.323529411764706,0.529411764705882,0.441176470588235,0,0.382352941176471,0,0.343470061291843,0.407608695652174,2.83931405106166
"198",2019,"LAC","Anthony Lynn","Shane Steichen, Ken Whisenhunt","Gus Bradley",0.393939393939394,0.575757575757576,0.242424242424242,0.151515151515152,0,0.0606060606060606,0.635306553911205,0,0,2.05954897815363
"199",2018,"LAC","Anthony Lynn","Ken Whisenhunt","Gus Bradley",0.757575757575758,0.878787878787879,0.393939393939394,0.878787878787879,0.787878787878788,0.939393939393939,0.155365723438334,0.400686611083865,0.64945652173913,5.84187249262497
"200",2017,"LAC","Anthony Lynn","Ken Whisenhunt","Gus Bradley",0.84375,0.84375,0.65625,0.5,0,0.3125,0.0352411897025744,0.281180262831639,0.407608695652174,3.88028014818639
"201",2016,"LAC","Mike McCoy","Ken Whisenhunt","John Pagano",NA,NA,NA,0.205882352941176,0,0.294117647058824,0.118727366787377,0,0.0516304347826087,NA
"202",2015,"LAC","Mike McCoy","Frank Reich","John Pagano",NA,NA,NA,0.0882352941176471,0,0.0294117647058824,0.845688350983359,0.475706494794249,0,NA
"203",2025,"LAR","Sean McVay","Mike LaFleur","Chris Shula",1,1,0.818181818181818,0.787878787878788,0.909090909090909,0.454545454545455,0.403061224489796,0.491611123879568,0.64945652173913,6.51382583980546
"204",2024,"LAR","Sean McVay","Mike LaFleur","Chris Shula",0.676470588235294,0.588235294117647,0.705882352941177,0.588235294117647,0.794117647058823,0.764705882352941,0.0856353591160221,0.0847723704866562,0.64945652173913,4.93751131016534
"205",2023,"LAR","Sean McVay","Mike LaFleur","Raheem Morris",0.794117647058823,0.823529411764706,0.470588235294118,0.676470588235294,0.617647058823529,0.764705882352941,0,0.350421508316245,0.875,5.37248033184566
"206",2022,"LAR","Sean McVay","Liam Coen","Raheem Morris",0.117647058823529,0.205882352941176,0.264705882352941,0.147058823529412,0,0.441176470588235,0.907242063492063,0.633567066274598,0.0516304347826087,2.76891015278456
"207",2021,"LAR","Sean McVay","Kevin O'Connell","Raheem Morris",0.96969696969697,0.848484848484849,0.939393939393939,0.848484848484849,1,0.787878787878788,0.3404309252218,0.598353360035603,0.407608695652174,6.74033237484897
"208",2020,"LAR","Sean McVay","Kevin O'Connell","Brandon Staley",0.882352941176471,0.235294117647059,1,0.647058823529412,0.794117647058823,0.5,0.0934004474272931,0.58038661008958,0.407608695652174,5.14021928258081
"209",2019,"LAR","Sean McVay","","Wade Phillips",0.606060606060606,0.454545454545455,0.757575757575758,0.636363636363636,0,0.484848484848485,0,0.0678172095284395,0.407608695652174,3.41481984457455
"210",2018,"LAR","Sean McVay","","Wade Phillips",0.909090909090909,0.939393939393939,0.575757575757576,0.96969696969697,0.96969696969697,0.939393939393939,0.777095568606514,0.880823933300638,1,7.96094980493745
"211",2017,"LAR","Sean McVay","Matt LaFleur","Wade Phillips",0.9375,0.90625,0.71875,0.8125,0.65625,0.59375,0.878280429892527,0.516736920406645,0.64945652173913,6.6694738720383
"212",2016,"LAR","John Fassel","Rob Boras","Gregg Williams",NA,NA,NA,0.147058823529412,0,0.441176470588235,0.740817382307294,0.0566362964786998,0.222826086956522,NA
"213",2016,"LAR","Jeff Fisher","Rob Boras","Gregg Williams",NA,NA,NA,0.147058823529412,0,0.441176470588235,0.740817382307294,0.0566362964786998,0.222826086956522,NA
"214",2015,"LAR","Jeff Fisher","Rob Boras, Frank Cignetti","Gregg Williams",NA,NA,NA,0.382352941176471,0,0.588235294117647,0.179273827534039,0.229548834903322,0.64945652173913,NA
"215",2025,"LV","Pete Carroll","Chip Kelly, Greg Olson","Patrick Graham",0.0303030303030303,0.0303030303030303,0.454545454545455,0,0,0.121212121212121,0.125765306122449,0.160193059066881,0.0516304347826087,0.973952436335575
"216",2024,"LV","Antonio Pierce","Luke Getsy, Scott Turner","Patrick Graham",0.264705882352941,0.0882352941176471,0.558823529411765,0.0882352941176471,0,0.441176470588235,0.528377699648418,0.191747028481722,0,2.16130119871838
"217",2023,"LV","Antonio Pierce","Bo Hardegree, Mick Lombardi","Patrick Graham",0.529411764705882,0.264705882352941,0.852941176470588,0.382352941176471,0,0.441176470588235,0.68120085775554,0.408749145591251,0.64945652173913,4.20999476038004
"218",2023,"LV","Josh McDaniels","Bo Hardegree, Mick Lombardi","Patrick Graham",0.529411764705882,0.264705882352941,0.852941176470588,0.382352941176471,0,0.441176470588235,0.68120085775554,0.408749145591251,0.64945652173913,4.20999476038004
"219",2022,"LV","Josh McDaniels","Mick Lombardi","Patrick Graham",0.264705882352941,0.5,0.0882352941176471,0.235294117647059,0,0.0882352941176471,0.62797619047619,0.477041393349921,0.407608695652174,2.68909686771358
"220",2021,"LV","Rich Bisaccia","Greg Olson","Gus Bradley",0.333333333333333,0.454545454545455,0.151515151515152,0.636363636363636,0.575757575757576,0.878787878787879,0.911533586818758,0.867823765020027,0.407608695652174,5.21726907779399
"221",2021,"LV","Jon Gruden","Greg Olson","Gus Bradley",0.333333333333333,0.454545454545455,0.151515151515152,0.636363636363636,0.575757575757576,0.878787878787879,0.911533586818758,0.867823765020027,0.407608695652174,5.21726907779399
"222",2020,"LV","Jon Gruden","Greg Olson","Paul Guenther, Rod Marinelli",0.470588235294118,0.735294117647059,0.176470588235294,0.558823529411765,0,0.705882352941177,0.907158836689038,0.875530410183876,0.64945652173913,5.07920459214146
"223",2019,"LV","Jon Gruden","Greg Olson","Paul Guenther",0.363636363636364,0.666666666666667,0.121212121212121,0.363636363636364,0,0.787878787878788,0.411205073995772,0.624210014584346,0.407608695652174,3.7460540872626
"224",2018,"LV","Jon Gruden","Greg Olson","Paul Guenther",0.121212121212121,0.181818181818182,0.151515151515152,0.0303030303030303,0,0.424242424242424,0.688467698878804,0.914418832761157,0.0516304347826087,2.56360787551348
"225",2017,"LV","Jack Del Rio","Todd Downing","Ken Norton, John Pagano",0.09375,0.4375,0.125,0.28125,0,0.59375,0.44063984003999,0.48772625836846,0.222826086956522,2.68244218536497
"226",2016,"LV","Jack Del Rio","Bill Musgrave","Ken Norton",NA,NA,NA,0.911764705882353,0.676470588235294,1,0.928349715468184,0.829844865796602,0.407608695652174,NA
"227",2015,"LV","Jack Del Rio","Bill Musgrave","Ken Norton",NA,NA,NA,0.382352941176471,0,0.529411764705882,0.875189107413011,0.907040158651463,0.407608695652174,NA
"228",2025,"MIA","Mike McDaniel","Frank Smith","Anthony Weaver",0.212121212121212,0.515151515151515,0.0909090909090909,0.363636363636364,0,0.606060606060606,0.345918367346939,0.394851758216502,0.407608695652174,2.9362576090944
"229",2024,"MIA","Mike McDaniel","Frank Smith","Anthony Weaver",0.617647058823529,0.558823529411765,0.735294117647059,0.441176470588235,0,0.5,0.659467604218985,0.41399416909621,0.407608695652174,4.33401164543796
"230",2023,"MIA","Mike McDaniel","Frank Smith","Vic Fangio",0.852941176470588,0.882352941176471,0.441176470588235,0.764705882352941,0.617647058823529,0.735294117647059,0.125565880390755,0.541125541125541,0.64945652173913,5.61026559031425
"231",2022,"MIA","Mike McDaniel","Frank Smith","Josh Boyer",0.764705882352941,0.735294117647059,0.470588235294118,0.588235294117647,0.617647058823529,0.617647058823529,0.500744047619048,0.835783759330468,0.407608695652174,5.53825414966051
"232",2021,"MIA","Brian Flores","George Godsey, Eric Studesville","Josh Boyer",0.454545454545455,0.272727272727273,0.727272727272727,0.454545454545455,0,0.696969696969697,0.810899873257288,0.296617712505563,0.64945652173913,4.36303471356259
"233",2020,"MIA","Brian Flores","Chan Gailey","Josh Boyer",0.852941176470588,0.470588235294118,0.911764705882353,0.647058823529412,0,0.411764705882353,0.876398210290828,0.705327675624705,0.407608695652174,5.28345222862653
"234",2019,"MIA","Brian Flores","Chad O'Shea","Patrick Graham",0,0.242424242424242,0,0.151515151515152,0,0.818181818181818,0.53646934460888,0.563928050559067,0.222826086956522,2.53534469424568
"235",2018,"MIA","Adam Gase","Dowell Loggains","Matt Burke",0.151515151515152,0.151515151515152,0.181818181818182,0.393939393939394,0,1,0.280032034169781,0.723148602256008,0.64945652173913,3.5314250369528
"236",2017,"MIA","Adam Gase","Clyde Christensen","Matt Burke",0.0625,0.0625,0.375,0.28125,0,0.75,0.845788552861785,0.220183486238532,0.222826086956522,2.82004812605684
"237",2016,"MIA","Adam Gase","Clyde Christensen","Vance Joseph",NA,NA,NA,0.735294117647059,0.676470588235294,0.941176470588235,0.0558717020175892,0.498645653779857,0.64945652173913,NA
"238",2015,"MIA","Dan Campbell","Bill Lazor, Zac Taylor","Lou Anarumo, Kevin Coyle",NA,NA,NA,0.235294117647059,0,0.382352941176471,0.454614220877458,0.441993058998513,0.0516304347826087,NA
"239",2015,"MIA","Joe Philbin","Bill Lazor, Zac Taylor","Lou Anarumo, Kevin Coyle",NA,NA,NA,0.235294117647059,0,0.382352941176471,0.454614220877458,0.441993058998513,0.0516304347826087,NA
"240",2025,"MIN","Kevin O'Connell","Wes Phillips","Brian Flores",0.393939393939394,0.0909090909090909,0.909090909090909,0.575757575757576,0,0.575757575757576,0.710969387755102,0.655711330728568,0.64945652173913,4.56159178567735
"241",2024,"MIN","Kevin O'Connell","Wes Phillips","Brian Flores",0.764705882352941,0.529411764705882,0.970588235294118,0.911764705882353,0.617647058823529,0.970588235294118,0.593671521848317,0.566270464229648,0.64945652173913,6.57410439017004
"242",2023,"MIN","Kevin O'Connell","Wes Phillips","Brian Flores",0.5,0.323529411764706,0.735294117647059,0.264705882352941,0,0.352941176470588,0.583273766976412,0.315789473684211,0.222826086956522,3.29835991585244
"243",2022,"MIN","Kevin O'Connell","Wes Phillips","Ed Donatell",0.352941176470588,0.529411764705882,0.205882352941176,0.882352941176471,0.617647058823529,1,0.28125,0.761366206740556,0.64945652173913,5.28030802259733
"244",2021,"MIN","Mike Zimmer","Klint Kubiak","Andre Patterson, Adam Zimmer",0.515151515151515,0.575757575757576,0.515151515151515,0.363636363636364,0,0.333333333333333,0.468948035487959,0.327102803738318,0.64945652173913,3.74853766399571
"245",2020,"MIN","Mike Zimmer","Gary Kubiak","Andre Patterson, Adam Zimmer",0.441176470588235,0.441176470588235,0.411764705882353,0.441176470588235,0,0.735294117647059,0.0310402684563758,0.186704384724187,0.64945652173913,3.33778941021381
"246",2019,"MIN","Mike Zimmer","Kevin Stefanski","George Edwards",0.909090909090909,0.909090909090909,0.787878787878788,0.727272727272727,0.787878787878788,0.212121212121212,0.475422832980973,0.534030140982013,0.222826086956522,5.56561239425284
"247",2018,"MIN","Mike Zimmer","John DeFilippo","George Edwards",0.303030303030303,0.121212121212121,0.909090909090909,0.575757575757576,0,0.757575757575758,0.213027229044314,0.811427170181461,0.407608695652174,4.09872976154462
"248",2017,"MIN","Mike Zimmer","Pat Shurmur","George Edwards",0.875,0.75,0.9375,0.90625,0.90625,0.78125,0.160709822544364,0.936523679642946,0.875,7.12848350218731
"249",2016,"MIN","Mike Zimmer","Pat Shurmur, Norv Turner","George Edwards",NA,NA,NA,0.470588235294118,0,0.323529411764706,0.585618210036213,0.622260526963802,0.222826086956522,NA
"250",2015,"MIN","Mike Zimmer","Norv Turner","George Edwards",NA,NA,NA,0.823529411764706,0.676470588235294,0.852941176470588,0.14851235501765,0.113534952900347,0.875,NA
"251",2025,"NE","Mike Vrabel","Josh McDaniels","Terrell Williams",0.96969696969697,0.878787878787879,0.96969696969697,0.939393939393939,0.96969696969697,0.848484848484849,0.680867346938775,0.620547000689497,0.875,7.75217192338585
"252",2024,"NE","Jerod Mayo","Alex Van Pelt","DeMarcus Covington",0.0294117647058824,0.147058823529412,0.0588235294117647,0.0882352941176471,0,0.323529411764706,0.191863385233551,0.354339538013007,0.222826086956522,1.41608783373249
"253",2023,"NE","Bill Belichick","Bill O'Brien","",0.117647058823529,0.0588235294117647,0.705882352941177,0.0588235294117647,0,0.205882352941176,0.0309745055992376,0.224196855775803,0.222826086956522,1.62505627186097
"254",2022,"NE","Bill Belichick","","",0.705882352941177,0.235294117647059,1,0.470588235294118,0,0.588235294117647,0.312251984126984,0,0.407608695652174,3.71986067977916
"255",2021,"NE","Bill Belichick","Josh McDaniels","",0.727272727272727,0.787878787878788,0.666666666666667,0.636363636363636,0.575757575757576,0.484848484848485,0.279594423320659,0.207832665776591,0.407608695652174,4.7738236635373
"256",2020,"NE","Bill Belichick","Josh McDaniels","",0.382352941176471,0.588235294117647,0.205882352941176,0.441176470588235,0,0.411764705882353,0.789149888143177,0.378123526638378,0.407608695652174,3.60429387513961
"257",2019,"NE","Bill Belichick","Josh McDaniels","",0.878787878787879,0.424242424242424,1,0.848484848484849,0.666666666666667,0.727272727272727,0.24762156448203,0.131016042780749,0.875,5.79909215271732
"258",2018,"NE","Bill Belichick","Josh McDaniels","",0.878787878787879,0.818181818181818,0.818181818181818,0.818181818181818,1,0.757575757575758,0.120662039508809,0.689063266307013,0.875,6.77563439672491
"259",2017,"NE","Bill Belichick","Josh McDaniels","Matt Patricia",0.8125,1,0,0.90625,0.96875,0.78125,0.713821544613847,0.967517976692289,0.875,7.02508952130614
"260",2016,"NE","Bill Belichick","Josh McDaniels","Matt Patricia",NA,NA,NA,1,1,0.941176470588235,0.81246766683911,0.152425510957892,0.875,NA
"261",2015,"NE","Bill Belichick","Josh McDaniels","Matt Patricia",NA,NA,NA,0.882352941176471,0.911764705882353,0.852941176470588,0.936459909228442,0.848289538919187,0.64945652173913,NA
"262",2025,"NO","Kellen Moore","Doug Nussmeier","Brandon Staley",0.242424242424242,0.181818181818182,0.696969696969697,0.272727272727273,0,0.333333333333333,0,0.0287290278096989,0.407608695652174,2.1636104507346
"263",2024,"NO","Darren Rizzi","Klint Kubiak","Joe Woods",0.294117647058824,0.323529411764706,0.205882352941176,0.176470588235294,0,0.0882352941176471,0.119035660472125,0.119757793227181,0.222826086956522,1.54985483477348
"264",2024,"NO","Dennis Allen","Klint Kubiak","Joe Woods",0.294117647058824,0.323529411764706,0.205882352941176,0.176470588235294,0,0.0882352941176471,0.119035660472125,0.119757793227181,0.222826086956522,1.54985483477348
"265",2023,"NO","Dennis Allen","Pete Carmichael","Joe Woods",0.705882352941177,0.558823529411765,0.676470588235294,0.470588235294118,0,0.205882352941176,0.0659995234691446,0.0950102529049898,0.64945652173913,3.42811335693679
